CubeToaster
Type Ctrl-C or Ctrl-Z (whichever one works) to quit the program.

Same number of people for all events other than 4BLD, 5BLD, multi BLD, and FMC? (y/n) How many competitors do you want in each heat? There will be 9 heats in 4x4 Cube
There will be 1 heats in 5x5 Cube: Blindfolded
There will be 2 heats in Rubik's Cube: Multiple Blindfolded
There will be 3 heats in 6x6 Cube
There will be 4 heats in Square-1
There will be 18 heats in Rubik's Cube
There will be 3 heats in Rubik's Cube: Fewest moves
There will be 4 heats in 5x5 Cube
There will be 3 heats in 7x7 Cube
There will be 13 heats in Pyraminx
There will be 2 heats in Rubik's Cube: With feet
There will be 4 heats in Rubik's Cube: Blindfolded
There will be 1 heats in 4x4 Cube: Blindfolded
There will be 3 heats in Megaminx
There will be 3 heats in Rubik's Clock
There will be 10 heats in Skewb
There will be 8 heats in Rubik's Cube: One-Handed
There will be 16 heats in 2x2 Cube
heatsDict[event] 9
{'wcaId': '1985FAKE83', 'heat': 1, 'gender': 'm', 'id': '49', 'name': 'Abelson Antonio', 'countryId': 'CH'}
              "wcaId": "1985FAKE9",
              "heat": 9,
              "gender": "m",
              "id": "22",
              "name": "Saragosa Mcconn",
              "countryId": "US"
            },
            {
              "wcaId": "1983FAKE14",
              "heat": 11,
              "gender": "m",
              "id": "35",
              "name": "Saragosa Stander",
              "countryId": "US"
            },
            {
              "wcaId": "1991FAKE22",
              "heat": 12,
              "gender": "m",
              "id": "91",
              "name": "Shayla Mcconn",
              "countryId": "US"
            },
            {
              "wcaId": "2004FAKE29",
              "heat": 13,
              "gender": "m",
              "id": "90",
              "name": "Shayla Saragosa",
              "countryId": "CA"
            },
            {
              "wcaId": "2009FAKE53",
              "heat": 14,
              "gender": "m",
              "id": "2",
              "name": "Shayla Yi",
              "countryId": "US"
            },
            {
              "wcaId": "2001FAKE61",
              "heat": 15,
              "gender": "m",
              "id": "234",
              "name": "Stander Byrom",
              "countryId": "US"
            },
            {
              "wcaId": "2000FAKE12",
              "heat": 1,
              "gender": "m",
              "id": "25",
              "name": "Stander Lesli",
              "countryId": "US"
            },
            {
              "wcaId": "2014FAKE63",
              "heat": 3,
              "gender": "m",
              "id": "192",
              "name": "Stander Shayla",
              "countryId": "US"
            },
            {
              "wcaId": "1984FAKE54",
              "heat": 5,
              "gender": "m",
              "id": "27",
              "name": "Stander Trent",
              "countryId": "CA"
            },
            {
              "wcaId": "1983FAKE70",
              "heat": 6,
              "gender": "m",
              "id": "217",
              "name": "Tona Byrom",
              "countryId": "US"
            },
            {
              "wcaId": "1984FAKE92",
              "heat": 7,
              "gender": "m",
              "id": "212",
              "name": "Tona Coreen",
              "countryId": "US"
            },
            {
              "wcaId": "1986FAKE22",
              "heat": 8,
              "gender": "f",
              "id": "155",
              "name": "Tona Lesli",
              "countryId": "CA"
            },
            {
              "wcaId": "1999FAKE77",
              "heat": 9,
              "gender": "m",
              "id": "43",
              "name": "Tona Vinita",
              "countryId": "US"
            },
            {
              "wcaId": "1989FAKE61",
              "heat": 10,
              "gender": "m",
              "id": "130",
              "name": "Tona Vinita",
              "countryId": "US"
            },
            {
              "wcaId": "1982FAKE41",
              "heat": 13,
              "gender": "m",
              "id": "204",
              "name": "Trent Brittney",
              "countryId": "US"
            },
            {
              "wcaId": "1995FAKE92",
              "heat": 14,
              "gender": "m",
              "id": "93",
              "name": "Trent Haywood",
              "countryId": "CA"
            },
            {
              "wcaId": "1996FAKE15",
              "heat": 15,
              "gender": "m",
              "id": "190",
              "name": "Trent Haywood",
              "countryId": "US"
            },
            {
              "wcaId": "1991FAKE12",
              "heat": 16,
              "gender": "m",
              "id": "200",
              "name": "Trent Laroque",
              "countryId": "US"
            },
            {
              "wcaId": "1995FAKE85",
              "heat": 1,
              "gender": "m",
              "id": "138",
              "name": "Trent Mcconn",
              "countryId": "US"
            },
            {
              "wcaId": "1994FAKE72",
              "heat": 2,
              "gender": "m",
              "id": "121",
              "name": "Trent Samuels",
              "countryId": "ES"
            },
            {
              "wcaId": "2000FAKE51",
              "heat": 4,
              "gender": "m",
              "id": "50",
              "name": "Valadez Laroque",
              "countryId": "CA"
            },
            {
              "wcaId": "1999FAKE93",
              "heat": 5,
              "gender": "m",
              "id": "230",
              "name": "Valadez Nott",
              "countryId": "US"
            },
            {
              "wcaId": "2011FAKE33",
              "heat": 6,
              "gender": "m",
              "id": "79",
              "name": "Valadez Samuels",
              "countryId": "US"
            },
            {
              "wcaId": "1998FAKE44",
              "heat": 7,
              "gender": "m",
              "id": "99",
              "name": "Valadez Tona",
              "countryId": "US"
            },
            {
              "wcaId": "1997FAKE33",
              "heat": 8,
              "gender": "m",
              "id": "47",
              "name": "Vesta Clow",
              "countryId": "CA"
            },
            {
              "wcaId": "1994FAKE80",
              "heat": 9,
              "gender": "m",
